id_consumption,user_id,nutrition_id,date_consommation,repas_type,quantite_grammes
1589,6775888955,255,2016-04-28,DINNER,133.18
1590,6775888955,112,2016-04-28,BREAKFAST,100.62
1591,2026352035,33,2016-04-28,DINNER,103.58
1592,2026352035,120,2016-04-28,LUNCH,199.08
1593,2026352035,537,2016-04-28,SNACK,236.94
1594,8253242879,6,2016-04-28,BREAKFAST,206.02
1595,8253242879,124,2016-04-28,LUNCH,347.42
1596,8253242879,139,2016-04-28,BREAKFAST,348.99
1597,8378563200,320,2016-04-28,BREAKFAST,105.71
1598,8378563200,426,2016-04-28,BREAKFAST,202.36
1599,8378563200,250,2016-04-28,BREAKFAST,171.71
1600,8378563200,577,2016-04-28,BREAKFAST,128.7
1601,2022484408,422,2016-04-28,LUNCH,129.72
1602,2022484408,158,2016-04-28,BREAKFAST,213.73
1603,2022484408,212,2016-04-28,LUNCH,121.17
1604,4558609924,144,2016-04-28,LUNCH,331.04
1605,4558609924,241,2016-04-28,SNACK,91.61
1606,4558609924,96,2016-04-28,BREAKFAST,232.59
1607,8583815059,384,2016-04-28,SNACK,103.69
1608,8583815059,324,2016-04-28,LUNCH,274.74
1609,4388161847,131,2016-04-28,DINNER,256.03
1610,4388161847,115,2016-04-28,SNACK,258.99
1611,4388161847,246,2016-04-28,LUNCH,209.61
1612,4388161847,578,2016-04-28,SNACK,324.4
1613,1644430081,301,2016-04-28,BREAKFAST,186.04
1614,1644430081,107,2016-04-28,DINNER,164.6
1615,1644430081,210,2016-04-28,SNACK,308.65
1616,6290855005,224,2016-04-28,SNACK,283.45
1617,6290855005,315,2016-04-28,SNACK,116.53
1618,8053475328,396,2016-04-28,LUNCH,151.57
1619,8053475328,444,2016-04-28,DINNER,179.02
1620,8053475328,546,2016-04-28,BREAKFAST,273.73
1621,2347167796,396,2016-04-28,LUNCH,309.41
1622,2347167796,107,2016-04-28,LUNCH,159.12
1623,2347167796,560,2016-04-28,DINNER,337.42
1624,5553957443,70,2016-04-28,DINNER,112.07
1625,5553957443,473,2016-04-28,SNACK,293.07
1626,5553957443,251,2016-04-28,BREAKFAST,155.96
1627,5553957443,233,2016-04-28,LUNCH,267.71
1628,3372868164,522,2016-04-28,LUNCH,193.31
1629,3372868164,537,2016-04-28,LUNCH,127.2
1630,3372868164,481,2016-04-28,DINNER,87.85
1631,3977333714,258,2016-04-28,SNACK,154.03
1632,3977333714,591,2016-04-28,LUNCH,276.9
1633,3977333714,240,2016-04-28,BREAKFAST,163.61
1634,3977333714,384,2016-04-28,LUNCH,225.84
1635,4702921684,176,2016-04-28,DINNER,286.5
1636,4702921684,14,2016-04-28,BREAKFAST,305.7
1637,4702921684,543,2016-04-28,LUNCH,130.34
1638,4702921684,319,2016-04-28,BREAKFAST,139.2
1639,4020332650,191,2016-04-28,BREAKFAST,265.42
1640,4020332650,127,2016-04-28,DINNER,324.4
1641,6117666160,174,2016-04-28,LUNCH,105.78
1642,6117666160,390,2016-04-28,LUNCH,272.24
1643,6117666160,348,2016-04-28,LUNCH,276.53
1644,8792009665,289,2016-04-28,SNACK,287.32
1645,8792009665,307,2016-04-28,SNACK,152.33
1646,8792009665,347,2016-04-28,SNACK,239.17
1647,8792009665,540,2016-04-28,DINNER,313.6
1648,1624580081,568,2016-04-28,SNACK,319.5
1649,1624580081,309,2016-04-28,DINNER,184.02
1650,1624580081,188,2016-04-28,SNACK,349.06
1651,4319703577,25,2016-04-28,DINNER,277.41
1652,4319703577,90,2016-04-28,SNACK,249.24
1653,4319703577,307,2016-04-28,DINNER,195.41
1654,4445114986,591,2016-04-28,DINNER,294.84
1655,4445114986,85,2016-04-28,BREAKFAST,185.43
1656,4445114986,84,2016-04-28,SNACK,222.82
1657,4445114986,301,2016-04-28,SNACK,89.04
1658,2873212765,281,2016-04-28,BREAKFAST,192.23
1659,2873212765,302,2016-04-28,BREAKFAST,147.5
1660,2873212765,31,2016-04-28,DINNER,225.21
1661,2873212765,226,2016-04-28,SNACK,198.27
1662,6962181067,425,2016-04-28,BREAKFAST,99.19
1663,6962181067,278,2016-04-28,LUNCH,201.75
1664,6962181067,280,2016-04-28,SNACK,135.99
1665,7007744171,309,2016-04-28,LUNCH,147.2
1666,7007744171,166,2016-04-28,LUNCH,85.24
1667,7007744171,377,2016-04-28,BREAKFAST,189.12
1668,1503960366,235,2016-04-28,SNACK,348.83
1669,1503960366,378,2016-04-28,BREAKFAST,159.67
1670,1503960366,317,2016-04-28,DINNER,293.04
1671,1927972279,328,2016-04-28,DINNER,256.58
1672,1927972279,205,2016-04-28,SNACK,322.68
1673,2320127002,457,2016-04-28,SNACK,210.77
1674,2320127002,429,2016-04-28,DINNER,328.08
1675,1844505072,385,2016-04-28,SNACK,275.39
1676,1844505072,62,2016-04-28,LUNCH,229.14
1677,1844505072,541,2016-04-28,BREAKFAST,305.69
1678,1844505072,475,2016-04-28,BREAKFAST,155.54
1679,8053475328,548,2016-04-29,SNACK,297.68
1680,8053475328,306,2016-04-29,BREAKFAST,108.57
1681,8053475328,70,2016-04-29,DINNER,245.9
1682,8053475328,58,2016-04-29,BREAKFAST,281.47
1683,1624580081,113,2016-04-29,DINNER,176.31
1684,1624580081,403,2016-04-29,BREAKFAST,201.33
1685,1624580081,136,2016-04-29,SNACK,110.64
1686,1624580081,442,2016-04-29,DINNER,233.24
1687,1503960366,110,2016-04-29,LUNCH,343.49
1688,1503960366,49,2016-04-29,BREAKFAST,264.82
1689,2022484408,182,2016-04-29,LUNCH,315.64
1690,2022484408,108,2016-04-29,BREAKFAST,242.87
1691,2022484408,9,2016-04-29,SNACK,127.64
1692,4319703577,329,2016-04-29,LUNCH,88.84
1693,4319703577,569,2016-04-29,DINNER,277.73
1694,6117666160,456,2016-04-29,LUNCH,256.93
1695,6117666160,40,2016-04-29,SNACK,291.41
1696,6117666160,234,2016-04-29,SNACK,303.59
1697,6117666160,418,2016-04-29,LUNCH,208.6
1698,6962181067,301,2016-04-29,LUNCH,85.61
1699,6962181067,272,2016-04-29,LUNCH,132.86
1700,6962181067,313,2016-04-29,SNACK,296.05
1701,1844505072,166,2016-04-29,BREAKFAST,223.3
1702,1844505072,201,2016-04-29,BREAKFAST,308.47
1703,4020332650,42,2016-04-29,SNACK,319.67
1704,4020332650,18,2016-04-29,LUNCH,156.45
1705,4020332650,332,2016-04-29,DINNER,300.58
1706,4020332650,497,2016-04-29,SNACK,265.18
1707,8792009665,301,2016-04-29,BREAKFAST,209.2
1708,8792009665,250,2016-04-29,SNACK,297.87
1709,8792009665,189,2016-04-29,DINNER,312.87
1710,8792009665,295,2016-04-29,SNACK,137.13
1711,2873212765,300,2016-04-29,DINNER,175.95
1712,2873212765,25,2016-04-29,DINNER,246.19
1713,2873212765,239,2016-04-29,SNACK,115.03
1714,2873212765,556,2016-04-29,BREAKFAST,322.08
1715,7007744171,590,2016-04-29,SNACK,97.62
1716,7007744171,537,2016-04-29,DINNER,100.23
1717,7007744171,533,2016-04-29,BREAKFAST,239.27
1718,7007744171,92,2016-04-29,BREAKFAST,298.59
1719,6290855005,263,2016-04-29,SNACK,207.38
1720,6290855005,123,2016-04-29,DINNER,272.74
1721,6290855005,238,2016-04-29,LUNCH,349.27
1722,8877689391,207,2016-04-29,DINNER,249.41
1723,8877689391,429,2016-04-29,BREAKFAST,220.5
1724,8877689391,8,2016-04-29,LUNCH,295.47
1725,8877689391,187,2016-04-29,SNACK,149.82
1726,5553957443,166,2016-04-29,SNACK,187.18
1727,5553957443,461,2016-04-29,SNACK,302.54
1728,5553957443,2,2016-04-29,SNACK,228.72
1729,5553957443,483,2016-04-29,BREAKFAST,247.01
1730,4445114986,483,2016-04-29,BREAKFAST,328.5
1731,4445114986,400,2016-04-29,BREAKFAST,107.48
1732,4445114986,35,2016-04-29,DINNER,333.72
1733,4445114986,120,2016-04-29,LUNCH,98.26
1734,4702921684,280,2016-04-29,BREAKFAST,299.13
1735,4702921684,497,2016-04-29,SNACK,114.41
1736,4702921684,515,2016-04-29,BREAKFAST,113.64
1737,4702921684,16,2016-04-29,SNACK,233.51
1738,7086361926,139,2016-04-29,SNACK,316.84
1739,7086361926,50,2016-04-29,SNACK,220.29
1740,7086361926,318,2016-04-29,SNACK,304.73
1741,1927972279,108,2016-04-29,DINNER,266.72
1742,1927972279,590,2016-04-29,BREAKFAST,337.09
1743,1927972279,41,2016-04-29,LUNCH,164.75
1744,3977333714,439,2016-04-29,DINNER,281.07
1745,3977333714,287,2016-04-29,SNACK,111.9
1746,3977333714,412,2016-04-29,DINNER,208.34
1747,3977333714,370,2016-04-29,SNACK,238.97
1748,8378563200,423,2016-04-29,BREAKFAST,239.45
1749,8378563200,87,2016-04-29,LUNCH,125.82
1750,8378563200,256,2016-04-29,DINNER,275.37
1751,8378563200,259,2016-04-29,BREAKFAST,132.72
1752,4388161847,530,2016-04-29,BREAKFAST,166.43
1753,4388161847,429,2016-04-29,SNACK,140.77
1754,8583815059,128,2016-04-29,SNACK,121.65
1755,8583815059,279,2016-04-29,DINNER,274.44
1756,8583815059,63,2016-04-29,LUNCH,237.14
1757,1644430081,450,2016-04-29,BREAKFAST,198.56
1758,1644430081,73,2016-04-29,DINNER,128.69
1759,1644430081,119,2016-04-29,BREAKFAST,284.26
1760,3372868164,197,2016-04-29,SNACK,85.24
1761,3372868164,93,2016-04-29,SNACK,153.75
1762,3372868164,502,2016-04-29,DINNER,206.45
1763,6775888955,351,2016-04-29,SNACK,94.12
1764,6775888955,543,2016-04-29,BREAKFAST,280.47
1765,6775888955,281,2016-04-29,LUNCH,120.68
1766,6775888955,325,2016-04-29,LUNCH,149.4
1767,5577150313,563,2016-04-29,DINNER,128.68
1768,5577150313,316,2016-04-29,DINNER,245.67
1769,5577150313,555,2016-04-29,LUNCH,141.68
1770,5577150313,456,2016-04-29,LUNCH,239.9
1771,8253242879,322,2016-04-29,DINNER,143.95
1772,8253242879,224,2016-04-29,BREAKFAST,88.05
1773,4558609924,474,2016-04-29,DINNER,303.76
1774,4558609924,533,2016-04-29,DINNER,143.8
1775,4558609924,182,2016-04-29,BREAKFAST,160.02
1776,4558609924,591,2016-04-29,DINNER,161.48
1777,2347167796,186,2016-04-29,DINNER,203.68
1778,2347167796,163,2016-04-29,SNACK,182.96
1779,2347167796,25,2016-04-29,DINNER,212.13
1780,2026352035,168,2016-04-29,BREAKFAST,342.89
1781,2026352035,328,2016-04-29,BREAKFAST,256.42
1782,2320127002,313,2016-04-29,BREAKFAST,302.62
1783,2320127002,195,2016-04-29,DINNER,193.65
1784,2320127002,390,2016-04-29,DINNER,191.98
1785,2320127002,529,2016-04-29,LUNCH,168.34
1786,7086361926,125,2016-04-30,BREAKFAST,124.69
1787,7086361926,573,2016-04-30,SNACK,257.8
1788,6775888955,590,2016-04-30,BREAKFAST,155.23
1789,6775888955,587,2016-04-30,BREAKFAST,254.93
1790,4558609924,553,2016-04-30,DINNER,341.94
1791,4558609924,293,2016-04-30,SNACK,203.98
1792,4558609924,24,2016-04-30,BREAKFAST,251.7
1793,4558609924,45,2016-04-30,DINNER,293.41
1794,4020332650,143,2016-04-30,SNACK,224.08
1795,4020332650,511,2016-04-30,BREAKFAST,221.73
1796,4020332650,419,2016-04-30,BREAKFAST,309.62
1797,4020332650,236,2016-04-30,SNACK,348.95
1798,4445114986,64,2016-04-30,LUNCH,209.31
1799,4445114986,441,2016-04-30,BREAKFAST,213.36
1800,1927972279,506,2016-04-30,BREAKFAST,246.88
1801,1927972279,130,2016-04-30,DINNER,204.31
1802,1927972279,54,2016-04-30,LUNCH,115.27
1803,6962181067,469,2016-04-30,LUNCH,239.03
1804,6962181067,235,2016-04-30,SNACK,219.25
1805,6962181067,244,2016-04-30,BREAKFAST,316.91
1806,1644430081,575,2016-04-30,BREAKFAST,196.43
1807,1644430081,73,2016-04-30,BREAKFAST,160.61
1808,8378563200,365,2016-04-30,BREAKFAST,191.73
1809,8378563200,452,2016-04-30,DINNER,288.81
1810,8792009665,503,2016-04-30,DINNER,275.53
1811,8792009665,548,2016-04-30,BREAKFAST,263.98
1812,8877689391,495,2016-04-30,SNACK,256.57
1813,8877689391,588,2016-04-30,DINNER,210.0
1814,8877689391,139,2016-04-30,LUNCH,215.85
1815,1844505072,54,2016-04-30,LUNCH,118.19
1816,1844505072,13,2016-04-30,SNACK,178.85
1817,5577150313,111,2016-04-30,BREAKFAST,344.6
1818,5577150313,29,2016-04-30,LUNCH,148.11
1819,5577150313,18,2016-04-30,DINNER,275.94
1820,5577150313,245,2016-04-30,LUNCH,156.61
1821,3372868164,42,2016-04-30,BREAKFAST,262.45
1822,3372868164,282,2016-04-30,BREAKFAST,147.6
1823,3977333714,441,2016-04-30,DINNER,86.61
1824,3977333714,510,2016-04-30,DINNER,270.01
1825,7007744171,589,2016-04-30,SNACK,258.36
1826,7007744171,144,2016-04-30,SNACK,283.86
1827,7007744171,584,2016-04-30,BREAKFAST,90.03
1828,8253242879,374,2016-04-30,DINNER,316.61
1829,8253242879,328,2016-04-30,DINNER,123.94
1830,1624580081,216,2016-04-30,SNACK,301.77
1831,1624580081,416,2016-04-30,SNACK,101.35
1832,2026352035,492,2016-04-30,BREAKFAST,293.46
1833,2026352035,290,2016-04-30,DINNER,309.46
1834,4702921684,578,2016-04-30,DINNER,318.56
1835,4702921684,438,2016-04-30,LUNCH,143.57
1836,4702921684,591,2016-04-30,SNACK,214.12
1837,4702921684,398,2016-04-30,BREAKFAST,277.05
1838,2022484408,120,2016-04-30,SNACK,129.09
1839,2022484408,239,2016-04-30,SNACK,169.5
1840,2022484408,21,2016-04-30,LUNCH,187.29
1841,2320127002,367,2016-04-30,LUNCH,166.89
1842,2320127002,546,2016-04-30,DINNER,311.43
1843,2320127002,200,2016-04-30,LUNCH,138.81
1844,6117666160,63,2016-04-30,LUNCH,167.24
1845,6117666160,576,2016-04-30,BREAKFAST,157.43
1846,6117666160,590,2016-04-30,DINNER,116.73
1847,6117666160,423,2016-04-30,DINNER,228.32
1848,4319703577,381,2016-04-30,BREAKFAST,252.42
1849,4319703577,328,2016-04-30,DINNER,322.89
1850,4319703577,264,2016-04-30,SNACK,109.5
1851,8053475328,164,2016-04-30,LUNCH,153.69
1852,8053475328,367,2016-04-30,BREAKFAST,200.74
1853,8053475328,503,2016-04-30,BREAKFAST,168.01
1854,6290855005,315,2016-04-30,DINNER,171.9
1855,6290855005,161,2016-04-30,SNACK,266.23
1856,4388161847,102,2016-04-30,BREAKFAST,80.25
1857,4388161847,104,2016-04-30,DINNER,207.92
1858,5553957443,24,2016-04-30,LUNCH,327.97
1859,5553957443,257,2016-04-30,DINNER,138.07
1860,1503960366,275,2016-04-30,SNACK,192.52
1861,1503960366,183,2016-04-30,LUNCH,314.93
1862,1503960366,501,2016-04-30,BREAKFAST,318.16
1863,1503960366,442,2016-04-30,DINNER,108.99
1864,2873212765,340,2016-04-30,BREAKFAST,327.44
1865,2873212765,587,2016-04-30,LUNCH,202.79
1866,8583815059,343,2016-04-30,SNACK,153.9
1867,8583815059,259,2016-04-30,SNACK,122.53
1868,8583815059,49,2016-04-30,LUNCH,162.75
1869,8583815059,97,2016-04-30,LUNCH,89.43
1870,2022484408,166,2016-05-01,BREAKFAST,316.15
1871,2022484408,391,2016-05-01,LUNCH,334.91
1872,2022484408,504,2016-05-01,BREAKFAST,92.57
1873,2022484408,22,2016-05-01,DINNER,285.22
1874,8792009665,201,2016-05-01,SNACK,157.09
1875,8792009665,436,2016-05-01,LUNCH,202.33
1876,4445114986,506,2016-05-01,LUNCH,276.29
1877,4445114986,249,2016-05-01,DINNER,310.72
1878,4445114986,458,2016-05-01,BREAKFAST,187.99
1879,1927972279,248,2016-05-01,BREAKFAST,343.93
1880,1927972279,237,2016-05-01,DINNER,199.98
1881,1927972279,394,2016-05-01,SNACK,172.43
1882,4319703577,153,2016-05-01,BREAKFAST,173.53
1883,4319703577,221,2016-05-01,DINNER,294.27
1884,4319703577,517,2016-05-01,LUNCH,146.4
1885,4319703577,80,2016-05-01,LUNCH,245.21
1886,3372868164,533,2016-05-01,DINNER,173.09
1887,3372868164,258,2016-05-01,BREAKFAST,239.4
1888,1624580081,300,2016-05-01,BREAKFAST,226.63
1889,1624580081,35,2016-05-01,LUNCH,152.18
1890,1503960366,457,2016-05-01,LUNCH,150.01
1891,1503960366,362,2016-05-01,DINNER,243.4
1892,1503960366,570,2016-05-01,SNACK,190.71
1893,7086361926,187,2016-05-01,BREAKFAST,143.9
1894,7086361926,239,2016-05-01,LUNCH,325.51
1895,8378563200,446,2016-05-01,LUNCH,136.55
1896,8378563200,403,2016-05-01,BREAKFAST,140.92
1897,8378563200,440,2016-05-01,LUNCH,290.37
1898,8583815059,169,2016-05-01,BREAKFAST,246.62
1899,8583815059,326,2016-05-01,DINNER,314.6
1900,8583815059,216,2016-05-01,LUNCH,109.92
1901,1644430081,18,2016-05-01,SNACK,192.08
1902,1644430081,313,2016-05-01,SNACK,347.15
1903,1644430081,116,2016-05-01,BREAKFAST,97.61
1904,1644430081,147,2016-05-01,DINNER,331.67
1905,5553957443,296,2016-05-01,LUNCH,216.98
1906,5553957443,510,2016-05-01,SNACK,198.37
1907,6962181067,317,2016-05-01,DINNER,187.28
1908,6962181067,161,2016-05-01,DINNER,81.19
1909,6962181067,51,2016-05-01,BREAKFAST,200.58
1910,6962181067,389,2016-05-01,DINNER,81.64
1911,2026352035,288,2016-05-01,SNACK,349.37
1912,2026352035,277,2016-05-01,DINNER,327.4
1913,2026352035,255,2016-05-01,DINNER,238.03
1914,2026352035,45,2016-05-01,LUNCH,341.08
1915,8877689391,421,2016-05-01,BREAKFAST,84.54
1916,8877689391,511,2016-05-01,DINNER,154.04
1917,8877689391,96,2016-05-01,LUNCH,337.95
1918,8877689391,189,2016-05-01,LUNCH,165.27
1919,6775888955,591,2016-05-01,LUNCH,307.52
1920,6775888955,108,2016-05-01,LUNCH,284.66
1921,4702921684,124,2016-05-01,LUNCH,277.01
1922,4702921684,258,2016-05-01,LUNCH,190.32
1923,4702921684,94,2016-05-01,LUNCH,240.57
1924,2873212765,240,2016-05-01,DINNER,195.57
1925,2873212765,343,2016-05-01,SNACK,84.3
1926,2873212765,257,2016-05-01,DINNER,143.82
1927,2873212765,270,2016-05-01,LUNCH,215.16
1928,4388161847,327,2016-05-01,LUNCH,191.05
1929,4388161847,588,2016-05-01,LUNCH,188.59
1930,4388161847,533,2016-05-01,DINNER,128.31
1931,4388161847,319,2016-05-01,LUNCH,191.78
1932,2320127002,463,2016-05-01,LUNCH,169.7
1933,2320127002,538,2016-05-01,BREAKFAST,303.17
1934,2320127002,464,2016-05-01,DINNER,99.9
1935,2320127002,495,2016-05-01,DINNER,82.9
1936,3977333714,73,2016-05-01,LUNCH,186.61
1937,3977333714,93,2016-05-01,DINNER,161.39
1938,3977333714,486,2016-05-01,LUNCH,117.23
1939,3977333714,482,2016-05-01,DINNER,257.1
1940,8053475328,81,2016-05-01,BREAKFAST,297.51
1941,8053475328,253,2016-05-01,LUNCH,113.84
1942,8053475328,442,2016-05-01,DINNER,103.42
1943,6117666160,308,2016-05-01,DINNER,86.28
1944,6117666160,561,2016-05-01,DINNER,155.25
1945,4020332650,298,2016-05-01,SNACK,159.21
1946,4020332650,169,2016-05-01,DINNER,144.22
1947,4020332650,523,2016-05-01,SNACK,199.48
1948,4020332650,73,2016-05-01,BREAKFAST,251.54
1949,6290855005,256,2016-05-01,BREAKFAST,229.69
1950,6290855005,145,2016-05-01,DINNER,139.91
1951,6290855005,313,2016-05-01,DINNER,263.72
1952,1844505072,190,2016-05-01,BREAKFAST,242.72
1953,1844505072,526,2016-05-01,SNACK,171.88
1954,1844505072,229,2016-05-01,DINNER,312.16
1955,4558609924,491,2016-05-01,BREAKFAST,186.34
1956,4558609924,499,2016-05-01,DINNER,349.92
1957,5577150313,587,2016-05-01,LUNCH,152.55
1958,5577150313,133,2016-05-01,LUNCH,266.84
1959,7007744171,34,2016-05-01,SNACK,319.97
1960,7007744171,284,2016-05-01,DINNER,293.95
1961,2320127002,527,2016-05-02,BREAKFAST,317.45
1962,2320127002,373,2016-05-02,DINNER,112.86
1963,2320127002,171,2016-05-02,SNACK,264.27
1964,2320127002,294,2016-05-02,DINNER,138.51
1965,1624580081,71,2016-05-02,SNACK,282.18
1966,1624580081,24,2016-05-02,LUNCH,260.34
1967,1624580081,275,2016-05-02,BREAKFAST,328.51
1968,1624580081,130,2016-05-02,SNACK,190.14
1969,8378563200,230,2016-05-02,DINNER,138.35
1970,8378563200,95,2016-05-02,LUNCH,210.94
1971,8378563200,431,2016-05-02,BREAKFAST,273.5
1972,8378563200,388,2016-05-02,LUNCH,157.41
1973,1644430081,447,2016-05-02,LUNCH,121.51
1974,1644430081,373,2016-05-02,LUNCH,178.23
1975,1644430081,510,2016-05-02,LUNCH,275.58
1976,6775888955,373,2016-05-02,SNACK,240.71
1977,6775888955,312,2016-05-02,LUNCH,345.63
1978,6775888955,579,2016-05-02,BREAKFAST,223.51
1979,2026352035,472,2016-05-02,SNACK,141.51
1980,2026352035,352,2016-05-02,DINNER,280.29
1981,2026352035,29,2016-05-02,DINNER,144.24
1982,4702921684,578,2016-05-02,SNACK,272.95
1983,4702921684,370,2016-05-02,DINNER,122.86
1984,4702921684,517,2016-05-02,BREAKFAST,122.95
1985,4702921684,135,2016-05-02,BREAKFAST,211.32
1986,4445114986,144,2016-05-02,BREAKFAST,165.93
1987,4445114986,125,2016-05-02,BREAKFAST,88.41
1988,4445114986,337,2016-05-02,LUNCH,247.73
1989,8877689391,478,2016-05-02,DINNER,191.23
1990,8877689391,42,2016-05-02,SNACK,205.58
1991,8877689391,370,2016-05-02,SNACK,136.24
1992,6962181067,480,2016-05-02,SNACK,163.9
1993,6962181067,453,2016-05-02,SNACK,123.37
1994,6962181067,179,2016-05-02,BREAKFAST,162.94
1995,1927972279,197,2016-05-02,DINNER,328.24
1996,1927972279,357,2016-05-02,BREAKFAST,107.84
1997,4020332650,506,2016-05-02,LUNCH,140.36
1998,4020332650,203,2016-05-02,LUNCH,125.47
1999,4020332650,5,2016-05-02,DINNER,207.21
2000,8053475328,335,2016-05-02,BREAKFAST,287.05
2001,8053475328,588,2016-05-02,DINNER,124.99
2002,8053475328,209,2016-05-02,DINNER,91.84
2003,1503960366,259,2016-05-02,SNACK,143.44
2004,1503960366,386,2016-05-02,DINNER,223.58
2005,1503960366,458,2016-05-02,SNACK,135.18
2006,4558609924,429,2016-05-02,LUNCH,211.41
2007,4558609924,447,2016-05-02,SNACK,242.23
2008,4558609924,570,2016-05-02,DINNER,198.11
2009,4388161847,542,2016-05-02,LUNCH,244.48
2010,4388161847,497,2016-05-02,DINNER,197.42
2011,4388161847,220,2016-05-02,LUNCH,166.97
2012,8583815059,350,2016-05-02,BREAKFAST,92.53
2013,8583815059,306,2016-05-02,SNACK,221.69
2014,8583815059,431,2016-05-02,SNACK,246.05
2015,1844505072,117,2016-05-02,SNACK,318.82
2016,1844505072,218,2016-05-02,BREAKFAST,286.01
2017,5577150313,130,2016-05-02,BREAKFAST,187.45
2018,5577150313,143,2016-05-02,LUNCH,146.36
2019,2873212765,355,2016-05-02,SNACK,122.96
2020,2873212765,590,2016-05-02,SNACK,344.67
2021,2022484408,526,2016-05-02,DINNER,228.3
2022,2022484408,133,2016-05-02,SNACK,228.4
2023,2022484408,289,2016-05-02,DINNER,242.71
2024,2022484408,249,2016-05-02,LUNCH,94.98
2025,7086361926,428,2016-05-02,LUNCH,218.5
2026,7086361926,100,2016-05-02,BREAKFAST,248.37
2027,7086361926,96,2016-05-02,BREAKFAST,176.52
2028,8792009665,298,2016-05-02,LUNCH,345.76
2029,8792009665,143,2016-05-02,BREAKFAST,140.3
2030,8792009665,228,2016-05-02,LUNCH,211.75
2031,8792009665,163,2016-05-02,SNACK,120.37
2032,6290855005,63,2016-05-02,BREAKFAST,192.51
2033,6290855005,207,2016-05-02,LUNCH,93.93
2034,6290855005,541,2016-05-02,DINNER,331.93
2035,3977333714,245,2016-05-02,SNACK,333.09
2036,3977333714,307,2016-05-02,LUNCH,158.43
2037,5553957443,448,2016-05-02,BREAKFAST,266.13
2038,5553957443,243,2016-05-02,SNACK,253.73
2039,5553957443,494,2016-05-02,BREAKFAST,303.54
2040,5553957443,11,2016-05-02,DINNER,312.69
2041,4319703577,484,2016-05-02,DINNER,245.89
2042,4319703577,333,2016-05-02,BREAKFAST,302.88
2043,6117666160,508,2016-05-02,SNACK,217.7
2044,6117666160,266,2016-05-02,LUNCH,305.9
2045,7007744171,102,2016-05-02,LUNCH,330.13
2046,7007744171,250,2016-05-02,SNACK,242.4
2047,7007744171,362,2016-05-02,BREAKFAST,287.01
2048,5553957443,32,2016-05-03,DINNER,162.85
2049,5553957443,560,2016-05-03,DINNER,196.55
2050,8053475328,153,2016-05-03,BREAKFAST,137.73
2051,8053475328,472,2016-05-03,DINNER,327.51
2052,8053475328,328,2016-05-03,LUNCH,343.68
2053,2320127002,550,2016-05-03,DINNER,208.99
2054,2320127002,177,2016-05-03,BREAKFAST,316.12
2055,1624580081,310,2016-05-03,LUNCH,232.0
2056,1624580081,139,2016-05-03,SNACK,166.12
2057,1624580081,33,2016-05-03,DINNER,330.94
2058,1624580081,295,2016-05-03,DINNER,169.42
2059,5577150313,493,2016-05-03,SNACK,321.46
2060,5577150313,46,2016-05-03,LUNCH,154.74
2061,3977333714,87,2016-05-03,SNACK,138.68
2062,3977333714,389,2016-05-03,LUNCH,96.95
2063,1844505072,3,2016-05-03,LUNCH,347.62
2064,1844505072,192,2016-05-03,LUNCH,333.67
2065,1844505072,248,2016-05-03,BREAKFAST,113.93
2066,8877689391,513,2016-05-03,DINNER,178.92
2067,8877689391,246,2016-05-03,LUNCH,281.5
2068,1927972279,147,2016-05-03,DINNER,127.09
2069,1927972279,74,2016-05-03,DINNER,93.09
2070,1927972279,197,2016-05-03,SNACK,131.87
2071,1927972279,521,2016-05-03,SNACK,81.16
2072,8583815059,11,2016-05-03,DINNER,183.93
2073,8583815059,298,2016-05-03,LUNCH,80.87
2074,6962181067,398,2016-05-03,SNACK,223.23
2075,6962181067,202,2016-05-03,LUNCH,321.63
2076,6962181067,145,2016-05-03,BREAKFAST,234.57
2077,8378563200,403,2016-05-03,BREAKFAST,199.62
2078,8378563200,123,2016-05-03,SNACK,173.02
2079,8378563200,440,2016-05-03,BREAKFAST,283.39
2080,8378563200,358,2016-05-03,SNACK,226.58
2081,2873212765,409,2016-05-03,LUNCH,94.06
2082,2873212765,102,2016-05-03,BREAKFAST,331.07
2083,2873212765,493,2016-05-03,DINNER,99.7
2084,2873212765,152,2016-05-03,BREAKFAST,99.76
2085,4319703577,266,2016-05-03,LUNCH,181.28
2086,4319703577,513,2016-05-03,LUNCH,90.22
2087,4319703577,145,2016-05-03,DINNER,159.07
2088,4319703577,84,2016-05-03,LUNCH,113.12
2089,4558609924,204,2016-05-03,LUNCH,199.42
2090,4558609924,61,2016-05-03,BREAKFAST,117.16
2091,4558609924,332,2016-05-03,LUNCH,81.2
2092,1644430081,55,2016-05-03,SNACK,189.6
2093,1644430081,114,2016-05-03,BREAKFAST,189.36
2094,1644430081,211,2016-05-03,SNACK,272.37
2095,6290855005,109,2016-05-03,DINNER,117.45
2096,6290855005,370,2016-05-03,LUNCH,159.18
2097,6290855005,430,2016-05-03,DINNER,162.6
2098,7007744171,532,2016-05-03,DINNER,134.39
2099,7007744171,584,2016-05-03,BREAKFAST,107.79
2100,7007744171,155,2016-05-03,DINNER,301.91
2101,6775888955,388,2016-05-03,LUNCH,297.09
2102,6775888955,283,2016-05-03,LUNCH,282.97
2103,7086361926,356,2016-05-03,SNACK,255.72
2104,7086361926,516,2016-05-03,LUNCH,237.97
